20.015971; 79.969056; 200.467648; 522.365791
9.997635; 39.986305; 89.982908; 249.945270
4.000277; 15.996074; 35.992535; 100.142627
4.458102; 15.671703; 36.267755; 95.845268
2.388621; 9.653024; 25.761023; 72.204678
2.372185; 11.091978; 23.950840; 67.121765
2.739947; 10.931366; 24.967958; 69.052399
2.249128; 10.900454; 24.292844; 67.011215
